,year,age,education,religion,happy,political_view,degree_obtained,political_view_id
56111,2012,61.0,14.0,None,Moderately Happy,Moderate,High School,4.0
56112,2012,62.0,17.0,Protestant,Not Happy,Liberal,Graduate,2.0
56113,2012,40.0,8.0,None,Very Happy,Extremely Liberal,Less Than High School,1.0
56114,2012,27.0,12.0,None,Moderately Happy,Liberal,High School,2.0
56115,2012,59.0,16.0,Catholic,Moderately Happy,Moderate,Bachelor's,4.0
56116,2012,22.0,16.0,Catholic,Moderately Happy,Slightly Conservative,Bachelor's,5.0
56117,2012,60.0,20.0,Protestant,Very Happy,Liberal,Bachelor's,2.0
56118,2012,61.0,16.0,Catholic,Not Happy,Liberal,Bachelor's,2.0
56119,2012,31.0,16.0,Protestant,Moderately Happy,Moderate,Bachelor's,4.0
56120,2012,38.0,18.0,Other,Moderately Happy,Extremely Liberal,Graduate,1.0
56121,2012,26.0,16.0,Catholic,Very Happy,Slightly Conservative,Bachelor's,5.0
56122,2012,25.0,12.0,None,Moderately Happy,Liberal,High School,2.0
56123,2012,78.0,11.0,Protestant,Very Happy,Slightly Liberal,Less Than High School,3.0
56124,2012,39.0,20.0,Protestant,Moderately Happy,Slightly Conservative,Graduate,5.0
56125,2012,40.0,17.0,None,Moderately Happy,Slightly Liberal,Bachelor's,3.0
56126,2012,52.0,13.0,Catholic,Very Happy,Moderate,High School,4.0
56127,2012,70.0,20.0,None,Moderately Happy,Liberal,Graduate,2.0
56128,2012,36.0,16.0,None,Moderately Happy,Liberal,Bachelor's,2.0
56129,2012,41.0,16.0,Unknown,Very Happy,Liberal,Bachelor's,2.0
56130,2012,58.0,16.0,Protestant,Moderately Happy,Moderate,Bachelor's,4.0
56131,2012,29.0,9.0,Catholic,Moderately Happy,Slightly Conservative,Less Than High School,5.0
56132,2012,34.0,15.0,None,Moderately Happy,Moderate,Associate/Junior College,4.0
56133,2012,84.0,10.0,None,Very Happy,Liberal,Less Than High School,2.0
56134,2012,54.0,10.0,None,Very Happy,Liberal,Less Than High School,2.0
56135,2012,33.0,14.0,None,Moderately Happy,Slightly Liberal,Associate/Junior College,3.0
56136,2012,26.0,14.0,None,Very Happy,Moderate,High School,4.0
56137,2012,47.0,10.0,Protestant,Very Happy,Unknown,Less Than High School,
56138,2012,59.0,13.0,Protestant,Moderately Happy,Slightly Conservative,High School,5.0
56139,2012,46.0,12.0,Protestant,Very Happy,Slightly Liberal,High School,3.0
56140,2012,88.0,8.0,Catholic,Moderately Happy,Unknown,Less Than High School,
56141,2012,46.0,10.0,Protestant,Moderately Happy,Moderate,High School,4.0
56142,2012,23.0,15.0,Catholic,Moderately Happy,Liberal,High School,2.0
56143,2012,24.0,16.0,None,Very Happy,Moderate,Bachelor's,4.0
56144,2012,63.0,12.0,Protestant,Very Happy,Conservative,High School,6.0
56145,2012,67.0,17.0,None,Moderately Happy,Conservative,Bachelor's,6.0
56146,2012,28.0,19.0,None,Very Happy,Slightly Conservative,Graduate,5.0
56147,2012,30.0,16.0,None,Very Happy,Liberal,Associate/Junior College,2.0
56148,2012,19.0,11.0,None,Not Happy,Slightly Liberal,Less Than High School,3.0
56149,2012,42.0,12.0,Catholic,Moderately Happy,Unknown,High School,
56150,2012,57.0,14.0,Catholic,Very Happy,Moderate,High School,4.0
56151,2012,64.0,18.0,None,Not Happy,Liberal,Graduate,2.0
56152,2012,63.0,14.0,Christian,Very Happy,Moderate,Associate/Junior College,4.0
56153,2012,22.0,14.0,Christian,Moderately Happy,Moderate,High School,4.0
56154,2012,28.0,12.0,Catholic,Moderately Happy,Moderate,High School,4.0
56155,2012,28.0,8.0,Protestant,Moderately Happy,Slightly Conservative,Less Than High School,5.0
56156,2012,51.0,13.0,Protestant,Moderately Happy,Conservative,High School,6.0
56157,2012,37.0,16.0,Protestant,Moderately Happy,Liberal,Associate/Junior College,2.0
56158,2012,37.0,14.0,Catholic,Moderately Happy,Moderate,Associate/Junior College,4.0
56159,2012,28.0,11.0,Christian,Moderately Happy,Moderate,High School,4.0
56160,2012,60.0,12.0,Christian,Very Happy,Moderate,High School,4.0
56161,2012,31.0,12.0,Protestant,Moderately Happy,Moderate,High School,4.0
56162,2012,57.0,12.0,Protestant,Not Happy,Slightly Conservative,High School,5.0
56163,2012,,12.0,Other,Not Happy,Conservative,High School,6.0
56164,2012,30.0,20.0,Protestant,Moderately Happy,Liberal,Graduate,2.0
56165,2012,51.0,16.0,Protestant,Moderately Happy,Moderate,Bachelor's,4.0
56166,2012,31.0,18.0,Catholic,Moderately Happy,Slightly Conservative,Graduate,5.0
56167,2012,56.0,12.0,None,Moderately Happy,Slightly Liberal,High School,3.0
56168,2012,49.0,14.0,Protestant,Very Happy,Conservative,Associate/Junior College,6.0
56169,2012,19.0,12.0,None,Moderately Happy,Slightly Conservative,High School,5.0
56170,2012,48.0,12.0,Protestant,Moderately Happy,Slightly Conservative,High School,5.0
56171,2012,33.0,17.0,None,Moderately Happy,Liberal,Bachelor's,2.0
56172,2012,46.0,12.0,Protestant,Very Happy,Slightly Conservative,High School,5.0
56173,2012,31.0,12.0,Buddhism,Moderately Happy,Moderate,High School,4.0
56174,2012,35.0,12.0,None,Not Happy,Conservative,High School,6.0
56175,2012,42.0,9.0,None,Moderately Happy,Liberal,High School,2.0
56176,2012,30.0,14.0,Catholic,Moderately Happy,Moderate,High School,4.0
56177,2012,38.0,11.0,Protestant,Very Happy,Moderate,Less Than High School,4.0
56178,2012,52.0,15.0,Protestant,Not Happy,Moderate,Associate/Junior College,4.0
56179,2012,49.0,12.0,Protestant,Moderately Happy,Unknown,High School,
56180,2012,62.0,12.0,Protestant,Not Happy,Slightly Conservative,High School,5.0
56181,2012,54.0,12.0,Christian,Very Happy,Slightly Conservative,High School,5.0
56182,2012,38.0,3.0,Christian,Moderately Happy,Conservative,Less Than High School,6.0
56183,2012,30.0,16.0,Protestant,Not Happy,Moderate,Bachelor's,4.0
56184,2012,53.0,11.0,None,Moderately Happy,Unknown,Less Than High School,
56185,2012,40.0,17.0,Catholic,Very Happy,Moderate,Bachelor's,4.0
56186,2012,67.0,18.0,None,Very Happy,Liberal,Graduate,2.0
56187,2012,78.0,18.0,Catholic,Moderately Happy,Conservative,Graduate,6.0
56188,2012,66.0,12.0,Protestant,Not Happy,Moderate,High School,4.0
56189,2012,57.0,12.0,None,Moderately Happy,Moderate,High School,4.0
56190,2012,42.0,11.0,Protestant,Not Happy,Moderate,Less Than High School,4.0
56191,2012,32.0,16.0,Protestant,Moderately Happy,Slightly Conservative,Bachelor's,5.0
56192,2012,20.0,12.0,Protestant,Moderately Happy,Moderate,High School,4.0
56193,2012,61.0,15.0,Protestant,Moderately Happy,Conservative,High School,6.0
56194,2012,55.0,9.0,Protestant,Very Happy,Moderate,High School,4.0
56195,2012,23.0,10.0,Catholic,Very Happy,Moderate,Less Than High School,4.0
56196,2012,33.0,9.0,Protestant,Not Happy,Unknown,Less Than High School,
56197,2012,62.0,9.0,Protestant,Moderately Happy,Conservative,Less Than High School,6.0
56198,2012,59.0,12.0,Catholic,Not Happy,Slightly Liberal,High School,3.0
56199,2012,62.0,17.0,Protestant,Moderately Happy,Slightly Conservative,Bachelor's,5.0
56200,2012,65.0,12.0,Protestant,Moderately Happy,Conservative,High School,6.0
56201,2012,30.0,16.0,Protestant,Very Happy,Conservative,Bachelor's,6.0
56202,2012,32.0,14.0,Protestant,Very Happy,Moderate,Associate/Junior College,4.0
56203,2012,40.0,12.0,Christian,Moderately Happy,Moderate,High School,4.0
56204,2012,25.0,16.0,Protestant,Very Happy,Slightly Conservative,Bachelor's,5.0
56205,2012,53.0,20.0,None,Moderately Happy,Slightly Liberal,Graduate,3.0
56206,2012,72.0,17.0,None,Very Happy,Moderate,High School,4.0
56207,2012,26.0,16.0,Christian,Very Happy,Slightly Conservative,Bachelor's,5.0
56208,2012,33.0,14.0,None,Moderately Happy,Moderate,Associate/Junior College,4.0
56209,2012,65.0,12.0,Protestant,Not Happy,Unknown,High School,
56210,2012,40.0,12.0,Protestant,Moderately Happy,Extremely Conservative,High School,7.0
56211,2012,32.0,20.0,Protestant,Moderately Happy,Liberal,Graduate,2.0
56212,2012,52.0,10.0,Protestant,Not Happy,Extremely Liberal,High School,1.0
56213,2012,50.0,12.0,Protestant,Very Happy,Conservative,High School,6.0
56214,2012,70.0,10.0,Protestant,Very Happy,Unknown,Less Than High School,
56215,2012,73.0,14.0,Protestant,Moderately Happy,Slightly Conservative,Associate/Junior College,5.0
56216,2012,53.0,16.0,Protestant,Moderately Happy,Conservative,Bachelor's,6.0
56217,2012,72.0,14.0,Protestant,Moderately Happy,Liberal,Associate/Junior College,2.0
56218,2012,66.0,16.0,Catholic,Moderately Happy,Extremely Conservative,Associate/Junior College,7.0
56219,2012,89.0,20.0,Protestant,Moderately Happy,Slightly Conservative,Graduate,5.0
56220,2012,63.0,14.0,Protestant,Moderately Happy,Extremely Liberal,High School,1.0
56221,2012,26.0,16.0,Protestant,Very Happy,Slightly Conservative,Bachelor's,5.0
56222,2012,43.0,6.0,Catholic,Moderately Happy,Moderate,Less Than High School,4.0
56223,2012,56.0,13.0,Protestant,Very Happy,Moderate,High School,4.0
56224,2012,69.0,14.0,Protestant,Moderately Happy,Moderate,Associate/Junior College,4.0
56225,2012,27.0,14.0,Protestant,Very Happy,Unknown,Associate/Junior College,
56226,2012,43.0,16.0,Protestant,Very Happy,Slightly Conservative,Bachelor's,5.0
56227,2012,82.0,10.0,Protestant,Moderately Happy,Moderate,Less Than High School,4.0
56228,2012,53.0,12.0,Protestant,Very Happy,Moderate,High School,4.0
56229,2012,39.0,15.0,Protestant,Moderately Happy,Moderate,Associate/Junior College,4.0
56230,2012,51.0,18.0,Catholic,Very Happy,Conservative,Bachelor's,6.0
56231,2012,63.0,10.0,Protestant,Very Happy,Moderate,Less Than High School,4.0
56232,2012,43.0,16.0,Protestant,Moderately Happy,Slightly Conservative,Bachelor's,5.0
56233,2012,38.0,13.0,Protestant,Very Happy,Moderate,High School,4.0
56234,2012,41.0,11.0,Protestant,Moderately Happy,Moderate,Less Than High School,4.0
56235,2012,68.0,16.0,Protestant,Moderately Happy,Extremely Liberal,Bachelor's,1.0
56236,2012,23.0,13.0,Catholic,Very Happy,Conservative,High School,6.0
56237,2012,77.0,12.0,Unknown,Moderately Happy,Liberal,High School,2.0
56238,2012,30.0,17.0,Hinduism,Very Happy,Moderate,Graduate,4.0
56239,2012,27.0,11.0,Orthodox-Christian,Very Happy,Extremely Conservative,Less Than High School,7.0
56240,2012,49.0,8.0,Protestant,Not Happy,Moderate,Less Than High School,4.0
56241,2012,36.0,14.0,Protestant,Very Happy,Conservative,Associate/Junior College,6.0
56242,2012,67.0,8.0,Protestant,Very Happy,Moderate,Less Than High School,4.0
56243,2012,70.0,12.0,Protestant,Very Happy,Liberal,Less Than High School,2.0
56244,2012,43.0,11.0,Protestant,Moderately Happy,Moderate,High School,4.0
56245,2012,58.0,12.0,Protestant,Moderately Happy,Extremely Conservative,High School,7.0
56246,2012,35.0,14.0,Christian,Not Happy,Moderate,High School,4.0
56247,2012,27.0,14.0,Protestant,Not Happy,Moderate,Associate/Junior College,4.0
56248,2012,32.0,12.0,Christian,Moderately Happy,Liberal,High School,2.0
56249,2012,40.0,12.0,Protestant,Moderately Happy,Slightly Liberal,High School,3.0
56250,2012,54.0,12.0,Protestant,Moderately Happy,Moderate,High School,4.0
56251,2012,73.0,14.0,Protestant,Moderately Happy,Liberal,Associate/Junior College,2.0
56252,2012,55.0,12.0,Protestant,Moderately Happy,Unknown,High School,
56253,2012,23.0,12.0,Christian,Moderately Happy,Liberal,High School,2.0
56254,2012,21.0,12.0,Protestant,Moderately Happy,Moderate,High School,4.0
56255,2012,20.0,15.0,Protestant,Moderately Happy,Moderate,Associate/Junior College,4.0
56256,2012,47.0,13.0,Protestant,Moderately Happy,Liberal,High School,2.0
56257,2012,62.0,16.0,Protestant,Moderately Happy,Moderate,Bachelor's,4.0
56258,2012,31.0,15.0,None,Moderately Happy,Unknown,High School,
56259,2012,64.0,12.0,Catholic,Moderately Happy,Moderate,High School,4.0
56260,2012,52.0,16.0,Protestant,Not Happy,Moderate,Bachelor's,4.0
56261,2012,83.0,16.0,Catholic,Very Happy,Moderate,Bachelor's,4.0
56262,2012,56.0,12.0,Protestant,Very Happy,Moderate,High School,4.0
56263,2012,30.0,12.0,Protestant,Very Happy,Moderate,High School,4.0
56264,2012,61.0,12.0,Catholic,Moderately Happy,Moderate,High School,4.0
56265,2012,75.0,18.0,Catholic,Very Happy,Conservative,Graduate,6.0
56266,2012,73.0,14.0,Protestant,Moderately Happy,Moderate,High School,4.0
56267,2012,68.0,14.0,None,Moderately Happy,Extremely Conservative,Associate/Junior College,7.0
56268,2012,69.0,16.0,Protestant,Very Happy,Extremely Conservative,Bachelor's,7.0
56269,2012,52.0,15.0,Protestant,Very Happy,Conservative,High School,6.0
56270,2012,59.0,12.0,Protestant,Moderately Happy,Moderate,High School,4.0
56271,2012,39.0,11.0,None,Moderately Happy,Moderate,Less Than High School,4.0
56272,2012,57.0,11.0,Protestant,Not Happy,Slightly Conservative,Less Than High School,5.0
56273,2012,63.0,16.0,Protestant,Moderately Happy,Extremely Conservative,Bachelor's,7.0
56274,2012,29.0,12.0,None,Moderately Happy,Moderate,High School,4.0
56275,2012,19.0,10.0,Protestant,Very Happy,Slightly Liberal,Less Than High School,3.0
56276,2012,30.0,10.0,None,Very Happy,Moderate,Less Than High School,4.0
56277,2012,38.0,12.0,Protestant,Moderately Happy,Conservative,High School,6.0
56278,2012,28.0,12.0,Protestant,Very Happy,Conservative,High School,6.0
56279,2012,41.0,14.0,Unknown,Moderately Happy,Moderate,High School,4.0
56280,2012,56.0,16.0,Protestant,Moderately Happy,Slightly Conservative,Associate/Junior College,5.0
56281,2012,24.0,16.0,Catholic,Moderately Happy,Slightly Conservative,Bachelor's,5.0
56282,2012,58.0,14.0,Christian,Moderately Happy,Slightly Conservative,High School,5.0
56283,2012,28.0,16.0,Protestant,Moderately Happy,Moderate,Bachelor's,4.0
56284,2012,55.0,12.0,None,Not Happy,Conservative,High School,6.0
56285,2012,41.0,14.0,Protestant,Moderately Happy,Slightly Conservative,High School,5.0
56286,2012,29.0,14.0,Protestant,Moderately Happy,Extremely Conservative,High School,7.0
56287,2012,65.0,12.0,Protestant,Moderately Happy,Slightly Liberal,High School,3.0
56288,2012,64.0,13.0,Catholic,Very Happy,Extremely Conservative,Associate/Junior College,7.0
56289,2012,41.0,14.0,Protestant,Moderately Happy,Moderate,Associate/Junior College,4.0
56290,2012,39.0,8.0,Christian,Not Happy,Conservative,Less Than High School,6.0
56291,2012,29.0,13.0,Protestant,Moderately Happy,Slightly Conservative,High School,5.0
56292,2012,54.0,13.0,Protestant,Moderately Happy,Slightly Conservative,High School,5.0
56293,2012,47.0,14.0,Protestant,Very Happy,Slightly Conservative,High School,5.0
56294,2012,44.0,12.0,Protestant,Very Happy,Extremely Liberal,High School,1.0
56295,2012,24.0,12.0,Christian,Moderately Happy,Moderate,High School,4.0
56296,2012,33.0,13.0,Other,Very Happy,Liberal,High School,2.0
56297,2012,60.0,15.0,Protestant,Very Happy,Moderate,Associate/Junior College,4.0
56298,2012,60.0,14.0,Catholic,Very Happy,Slightly Conservative,High School,5.0
56299,2012,53.0,16.0,Protestant,Not Happy,Conservative,Bachelor's,6.0
56300,2012,19.0,8.0,None,Very Happy,Moderate,Less Than High School,4.0
56301,2012,46.0,12.0,Protestant,Moderately Happy,Moderate,High School,4.0
56302,2012,84.0,,Unknown,Unknown,Unknown,Less Than High School,
56303,2012,37.0,14.0,Protestant,Moderately Happy,Moderate,High School,4.0
56304,2012,35.0,16.0,None,Very Happy,Extremely Liberal,Bachelor's,1.0
56305,2012,60.0,14.0,Christian,Not Happy,Conservative,Associate/Junior College,6.0
56306,2012,46.0,12.0,Christian,Moderately Happy,Slightly Liberal,High School,3.0
56307,2012,26.0,8.0,None,Moderately Happy,Extremely Conservative,Less Than High School,7.0
56308,2012,31.0,16.0,None,Moderately Happy,Slightly Conservative,Bachelor's,5.0
56309,2012,67.0,14.0,Protestant,Moderately Happy,Liberal,High School,2.0
56310,2012,67.0,17.0,Protestant,Very Happy,Liberal,Graduate,2.0
56311,2012,88.0,15.0,Catholic,Moderately Happy,Slightly Liberal,Bachelor's,3.0
56312,2012,40.0,18.0,Christian,Moderately Happy,Moderate,High School,4.0
56313,2012,70.0,16.0,Protestant,Very Happy,Moderate,Bachelor's,4.0
56314,2012,44.0,9.0,Christian,Not Happy,Extremely Conservative,Less Than High School,7.0
56315,2012,39.0,14.0,Catholic,Very Happy,Moderate,Associate/Junior College,4.0
56316,2012,65.0,12.0,Protestant,Moderately Happy,Conservative,High School,6.0
56317,2012,33.0,11.0,Protestant,Moderately Happy,Conservative,High School,6.0
56318,2012,63.0,17.0,Protestant,Not Happy,Slightly Liberal,Bachelor's,3.0
56319,2012,31.0,13.0,Protestant,Not Happy,Moderate,High School,4.0
56320,2012,23.0,12.0,None,Very Happy,Extremely Liberal,High School,1.0
56321,2012,71.0,12.0,Protestant,Moderately Happy,Extremely Conservative,High School,7.0
56322,2012,32.0,12.0,Protestant,Moderately Happy,Unknown,High School,
56323,2012,52.0,14.0,Christian,Moderately Happy,Moderate,Associate/Junior College,4.0
56324,2012,77.0,12.0,Catholic,Not Happy,Conservative,High School,6.0
56325,2012,63.0,15.0,Protestant,Moderately Happy,Conservative,High School,6.0
56326,2012,42.0,12.0,Protestant,Moderately Happy,Moderate,High School,4.0
56327,2012,52.0,16.0,Catholic,Moderately Happy,Slightly Conservative,Bachelor's,5.0
56328,2012,70.0,16.0,Protestant,Moderately Happy,Liberal,Graduate,2.0
56329,2012,23.0,8.0,Unknown,Not Happy,Moderate,Less Than High School,4.0
56330,2012,84.0,16.0,Protestant,Very Happy,Conservative,Bachelor's,6.0
56331,2012,30.0,12.0,Protestant,Moderately Happy,Conservative,High School,6.0
56332,2012,59.0,11.0,Protestant,Moderately Happy,Moderate,Less Than High School,4.0
56333,2012,61.0,12.0,Protestant,Moderately Happy,Moderate,High School,4.0
56334,2012,37.0,12.0,Protestant,Very Happy,Moderate,High School,4.0
56335,2012,41.0,12.0,Protestant,Very Happy,Liberal,Less Than High School,2.0
56336,2012,55.0,12.0,Protestant,Not Happy,Slightly Conservative,High School,5.0
56337,2012,31.0,14.0,Other,Moderately Happy,Slightly Liberal,Associate/Junior College,3.0
56338,2012,21.0,10.0,None,Very Happy,Moderate,High School,4.0
56339,2012,28.0,12.0,Protestant,Moderately Happy,Slightly Conservative,High School,5.0
56340,2012,35.0,16.0,Protestant,Moderately Happy,Slightly Conservative,Bachelor's,5.0
56341,2012,52.0,16.0,Protestant,Very Happy,Conservative,Bachelor's,6.0
56342,2012,63.0,20.0,Protestant,Moderately Happy,Moderate,Graduate,4.0
56343,2012,46.0,12.0,Christian,Moderately Happy,Liberal,High School,2.0
56344,2012,64.0,14.0,None,Moderately Happy,Conservative,High School,6.0
56345,2012,29.0,13.0,Protestant,Moderately Happy,Moderate,High School,4.0
56346,2012,41.0,19.0,Protestant,Moderately Happy,Liberal,Graduate,2.0
56347,2012,60.0,16.0,Protestant,Moderately Happy,Conservative,Bachelor's,6.0
56348,2012,38.0,8.0,Protestant,Very Happy,Unknown,Less Than High School,
56349,2012,81.0,10.0,Protestant,Moderately Happy,Slightly Conservative,Less Than High School,5.0
56350,2012,52.0,12.0,Protestant,Moderately Happy,Unknown,High School,
56351,2012,62.0,12.0,Protestant,Very Happy,Conservative,High School,6.0
56352,2012,46.0,15.0,Protestant,Moderately Happy,Conservative,High School,6.0
56353,2012,27.0,12.0,Protestant,Moderately Happy,Moderate,High School,4.0
56354,2012,43.0,16.0,Protestant,Moderately Happy,Slightly Conservative,Bachelor's,5.0
56355,2012,48.0,12.0,Protestant,Moderately Happy,Conservative,High School,6.0
56356,2012,37.0,12.0,Protestant,Moderately Happy,Unknown,High School,
56357,2012,55.0,20.0,Catholic,Moderately Happy,Conservative,Graduate,6.0
56358,2012,19.0,11.0,Protestant,Moderately Happy,Slightly Conservative,Less Than High School,5.0
56359,2012,59.0,12.0,Protestant,Moderately Happy,Conservative,High School,6.0
56360,2012,37.0,18.0,Protestant,Very Happy,Moderate,Graduate,4.0
56361,2012,,13.0,Catholic,Very Happy,Liberal,High School,2.0
56362,2012,37.0,17.0,Protestant,Very Happy,Slightly Liberal,Graduate,3.0
